mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
HETERO	C0	all	1024	1025	1	528906.5053658537	-1441.7275015922353	-198.2820583051824
HETERO	C0	all	1024	1025	2	529708.5473170732	-1441.7275015922353	-198.2820583051824
HETERO	C0	all	1024	1025	3	530562.5404878049	-1441.7275015922353	-198.2820583051824
SAME	D0	D0_real_euclidean	1024	1025	1	469268.2331707317	76.94339470040535	0.0
SAME	D0	D0_real_euclidean	1024	1025	2	477306.3707317073	76.94339470040535	0.0
SAME	D0	D0_real_euclidean	1024	1025	3	474395.6575609756	76.94339470040535	0.0
SAME	D0	D0_real_timelike	1024	1025	1	124824.44780487804	20.911058162977	64.03986707041356
SAME	D0	D0_real_timelike	1024	1025	2	124310.47414634147	20.911058162977	64.03986707041356
SAME	D0	D0_real_timelike	1024	1025	3	124821.21853658537	20.911058162977	64.03986707041356
SAME	D0	D0_complex	1024	1025	1	8544860.449756097	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex	1024	1025	2	8638490.915121952	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex	1024	1025	3	8781162.735609757	4.9248876183620975	98.03582699415921
SAME	D0	D0_massless_ir	1024	1025	1	1056.4331707317074	31.962890341805732	172.7534426721553
SAME	D0	D0_massless_ir	1024	1025	2	1030.199024390244	31.962890341805732	172.7534426721553
SAME	D0	D0_massless_ir	1024	1025	3	1018.4419512195122	31.962890341805732	172.7534426721553
SAME	D0	D0_complex_mu_0.01	1024	1025	1	8774132.775609756	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex_mu_0.01	1024	1025	2	8776220.554146342	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex_mu_0.01	1024	1025	3	8782442.272195121	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex_mu_10000	1024	1025	1	8514286.316097561	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex_mu_10000	1024	1025	2	8490421.170731707	4.9248876183620975	98.03582699415921
SAME	D0	D0_complex_mu_10000	1024	1025	3	8489441.28	4.9248876183620975	98.03582699415921
HETERO	D0	all	1024	1025	1	4695007.954146341	24.117373803598593	88.4741457434037
HETERO	D0	all	1024	1025	2	4695604.0341463415	24.117373803598593	88.4741457434037
HETERO	D0	all	1024	1025	3	4696421.938536585	24.117373803598593	88.4741457434037
