2026-09-08T17:10:41.734983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735066Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735311Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735320Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735632Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735649Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735775Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735784Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.735989Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.735997Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:10:41.736107Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:10:41.736116Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	A0	A0_real	1024	4097	2	36.070295338	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	3	41.901635343	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	4	36.175494264	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	5	36.238711252	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	6	36.402489627	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	7	36.216988040	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_negative_axis	1024	4097	1	36.395167196	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	2	36.414693678	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	3	36.502562851	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	4	36.292409080	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	5	36.385403954	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	6	36.350988528	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	7	38.262143031	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_complex	1024	4097	1	46.639004149	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	2	46.578227972	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	3	50.068586771	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	4	46.636807420	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	5	46.822064926	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	6	46.578227972	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	7	46.600195265	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_scaleless	1024	4097	1	6.910178179	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	2	6.912374908	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	3	6.966072736	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	4	6.922138150	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	5	6.914815719	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	6	6.917256529	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	7	6.912618990	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_complex_mu_0.01	1024	4097	1	46.575787161	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	2	49.851110569	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	3	46.538930925	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	4	46.509641201	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	5	46.585550403	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	6	46.544056627	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	7	46.575787161	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_10000	1024	4097	1	46.575787161	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	2	46.475713937	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	3	49.499877959	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	4	46.541615816	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	5	46.524530144	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	6	46.575543080	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	7	46.639248230	7.79941192470200185e4	-3.48932347006877444e3
HETERO	A0	all	1024	4097	1	60.014888943	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	2	60.083231633	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	3	62.773004638	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	4	60.078350012	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	5	60.068586771	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	6	60.110080547	7.53422881053923174e3	-4.46298584248139287e3
