2026-09-08T17:12:04.361895Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.361991Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362251Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362262Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362593Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362612Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362737Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362747Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.362983Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.362993Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T17:12:04.363106Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T17:12:04.363115Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	A0	A0_complex	1024	4097	1	186.778862582	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	2	190.176470588	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	3	190.117891140	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	4	192.107151574	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	5	189.983646571	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	6	187.696607274	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	7	190.208201123	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_scaleless	1024	4097	1	129.368318282	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	2	132.285086649	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	3	134.486697584	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	4	128.147913107	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	5	132.824505736	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	6	129.387844764	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	7	133.368806444	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_complex_mu_0.01	1024	4097	1	189.144007811	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	2	187.027825238	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	3	190.132536002	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	4	190.371735416	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	5	191.208933366	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	6	185.697583598	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	7	188.799853551	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_10000	1024	4097	1	190.647546986	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	2	189.934830364	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	3	190.705882353	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	4	186.908225531	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	5	191.367586039	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	6	192.099829143	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	7	190.969733952	7.79941192470200185e4	-3.48932347006877444e3
HETERO	A0	all	1024	4097	1	167.459848670	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	2	175.448620942	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	3	172.216743959	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	4	173.310471076	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	5	168.646082499	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	6	172.883329265	7.53422881053923174e3	-4.46298584248139287e3
