mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
SAME	C0	C0_massless_ir	1024	4097	4	556.4044422748352	-10108.942307815774	0.0
SAME	C0	C0_massless_ir	1024	4097	5	555.9384915792043	-10108.942307815774	0.0
SAME	C0	C0_massless_ir	1024	4097	6	580.2758115694411	-10108.942307815774	0.0
SAME	C0	C0_massless_ir	1024	4097	7	576.2848425677325	-10108.942307815774	0.0
SAME	C0	C0_complex_mu_0.01	1024	4097	1	3805.678057114962	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	2	3770.8037588479374	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	3	3812.2316329021237	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	4	3819.8713692946058	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	5	3816.6958750305103	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	6	3835.5635831095924	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_0.01	1024	4097	7	3822.402489626556	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	1	3795.84866975836	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	2	3923.286551134977	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	3	3791.0722479863316	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	4	3827.642909445936	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	5	3907.6824505735904	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	6	3829.9690017085672	-7123.98440874873	-739.2439479402827
SAME	C0	C0_complex_mu_10000	1024	4097	7	3778.4969489870637	-7123.98440874873	-739.2439479402827
HETERO	C0	all	1024	4097	1	10167.607517695875	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	2	10194.56895289236	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	3	10190.924578960216	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	4	10137.856480351476	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	5	10110.760800585795	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	6	10153.092018550158	-5763.685171256752	-792.5089401257521
HETERO	C0	all	1024	4097	7	10240.907981449842	-5763.685171256752	-792.5089401257521
SAME	D0	D0_real_euclidean	1024	4097	1	8016.698071759824	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	2	8219.39126189895	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	3	8759.91091042226	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	4	8260.426165486942	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	5	8188.26580424701	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	6	8252.078838174273	307.54837862201083	0.0
SAME	D0	D0_real_euclidean	1024	4097	7	8296.726141078838	307.54837862201083	0.0
SAME	D0	D0_real_timelike	1024	4097	1	7923.36636563339	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	2	7926.7637295582135	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	3	7765.530388088846	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	4	7782.198926043447	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	5	7953.551867219917	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	6	7832.533561142299	83.58302955484564	255.972034524375
SAME	D0	D0_real_timelike	1024	4097	7	7931.25237979009	83.58302955484564	255.972034524375
SAME	D0	D0_complex	1024	4097	1	148628.43788137662	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	2	146606.88210886015	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	3	146369.89553331706	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	4	145695.1671955089	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	5	149372.60239199415	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	6	146102.13522089334	19.685136168223856	391.8563738488492
SAME	D0	D0_complex	1024	4097	7	147145.12204051745	19.685136168223856	391.8563738488492
SAME	D0	D0_massless_ir	1024	4097	1	937.7022211374176	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	2	941.4464242128387	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	3	939.4059067610447	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	4	942.1030021967293	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	5	945.1491335123261	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	6	954.4827922870393	127.75801144427129	690.50815085641
SAME	D0	D0_massless_ir	1024	4097	7	970.5508908957773	127.75801144427129	690.50815085641
SAME	D0	D0_complex_mu_0.01	1024	4097	1	146370.90334391018	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	2	147206.40371003174	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	3	145449.41835489383	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	4	147499.91725652918	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	5	144729.01269221382	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	6	145549.98974859653	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_0.01	1024	4097	7	144973.1042226019	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	1	145703.2804491091	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	2	155418.80668782035	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	3	144089.21967293142	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	4	145626.52135709056	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	5	153291.37808152306	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	6	154804.37173541615	19.685136168223856	391.8563738488492
SAME	D0	D0_complex_mu_10000	1024	4097	7	146323.92482304125	19.685136168223856	391.8563738488492
HETERO	D0	all	1024	4097	1	230323.66097144253	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	2	226730.45130583353	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	3	226516.83573346352	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	4	225942.93043690507	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	5	226919.77861850135	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	6	226512.0859165243	96.34284414785274	353.6655651104514
HETERO	D0	all	1024	4097	7	225332.99389797414	96.34284414785274	353.6655651104514
