┌────────────────────────────────────────────────────────┐
│ You are running a restricted Symbolica instance.       │
│                                                        │
│ This mode is only permitted for non-commercial use and │
│ is limited to one Symbolica thread per user.           │
│                                                        │
│ Hobbyists can easily acquire a free license key        │
│ that unlocks all cores and removes this banner:        │
│                                                        │
│   from symbolica import *                              │
│   request_hobbyist_license('YOUR_NAME', 'YOUR_EMAIL')  │
│                                                        │
│ All other users can obtain a free 30-day trial key:    │
│                                                        │
│   from symbolica import *                              │
│   request_trial_license('NAME', 'EMAIL', 'EMPLOYER')   │
│                                                        │
│ See https://symbolica.io/docs/get_started.html#license │
└────────────────────────────────────────────────────────┘
2026-09-08T12:44:50.045267Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.045335Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T12:44:50.045710Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.045722Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T12:44:50.046206Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.046218Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T12:44:50.046392Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.046404Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T12:44:50.046711Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.046722Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
2026-09-08T12:44:50.046879Z  WARN symbolica::coefficient: Created infinity by raising 0 to the power of -1
2026-09-08T12:44:50.046894Z  WARN symbolica::coefficient: Created indeterminate by raising (0+0i) to the power of ⧞
mode	family	name	batch	calls	repetition	ns_per_call	checksum_re	checksum_im
HETERO	A0	all	1	4097	2	131.560165975	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1	4097	3	129.368318282	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1	4097	4	131.467415182	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1	4097	5	128.597022211	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1	4097	6	132.285086649	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1	4097	7	129.011959971	7.53422881053923174e3	-4.46298584248139287e3
SAME	A0	A0_real	1024	4097	1	176.019770564	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	2	177.642909446	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	3	173.449597266	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	4	178.538686844	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	5	178.492311447	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	6	178.221381499	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_real	1024	4097	7	173.351964852	2.51435200249206946e3	0.00000000000000000e0
SAME	A0	A0_negative_axis	1024	4097	1	177.213326825	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	2	176.896021479	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	3	177.237490847	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	4	175.399560654	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	5	180.037344398	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	6	178.074932878	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_negative_axis	1024	4097	7	173.605809129	-2.51435200249206946e3	-2.57422102035165080e4
SAME	A0	A0_complex	1024	4097	1	185.804979253	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	2	184.167195509	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	3	184.635831096	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	4	184.926287527	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	5	181.453014401	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	6	185.712228460	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_complex	1024	4097	7	184.665120820	2.52459023904547621e3	2.84152980329703666e2
SAME	A0	A0_scaleless	1024	4097	1	104.340248963	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	2	102.726873322	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	3	105.333658775	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	4	101.286795216	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	5	104.427874054	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	6	101.435684647	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_scaleless	1024	4097	7	101.543080303	0.00000000000000000e0	0.00000000000000000e0
SAME	A0	A0_complex_mu_0.01	1024	4097	1	185.817183305	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	2	184.831095924	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	3	185.460824994	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	4	183.991213083	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	5	182.993409812	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	6	187.635587015	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_0.01	1024	4097	7	190.051989260	-3.52101742649394873e4	2.17089120552891063e3
SAME	A0	A0_complex_mu_10000	1024	4097	1	187.098608738	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	2	183.200634611	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	3	184.028069319	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	4	187.062240664	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	5	186.737612887	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	6	182.756407127	7.79941192470200185e4	-3.48932347006877444e3
SAME	A0	A0_complex_mu_10000	1024	4097	7	186.490846961	7.79941192470200185e4	-3.48932347006877444e3
HETERO	A0	all	1024	4097	1	171.902123505	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	2	172.011715890	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	3	167.545032951	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	4	172.114474005	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	5	172.082743471	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	6	169.053697828	7.53422881053923174e3	-4.46298584248139287e3
HETERO	A0	all	1024	4097	7	174.818891872	7.53422881053923174e3	-4.46298584248139287e3
SAME	B0	B0_euclidean	1	4097	1	325.217476202	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	2	324.863314620	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	3	323.855504027	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	4	356.437881377	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	5	327.455455211	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	6	330.204051745	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_euclidean	1	4097	7	326.464486209	-1.61145403027203452e3	0.00000000000000000e0
SAME	B0	B0_timelike	1	4097	1	327.023675860	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	2	327.470100073	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	3	322.361728094	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	4	338.153771052	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	5	325.144007811	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	6	322.102758116	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_timelike	1	4097	7	319.693678301	5.11218410993797079e3	5.20071182789529666e3
SAME	B0	B0_complex	1	4097	1	335.595801806	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	2	335.407615328	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	3	336.418110813	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	4	338.571149622	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	5	336.389065170	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	6	333.115694411	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_complex	1	4097	7	338.036612155	2.95102365013805229e3	4.86911541411769974e2
SAME	B0	B0_one_massless_onshell	1	4097	1	165.956309495	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	2	171.062484745	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	3	169.392970466	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	4	166.014888943	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	5	164.862826458	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	6	168.096900171	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_one_massless_onshell	1	4097	7	170.332438370	5.35417600124553246e3	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	1	90.952160117	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	2	87.825726141	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	3	88.518672199	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	4	93.049060288	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	5	88.333170613	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	6	88.306565780	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_scaleless	1	4097	7	92.421527947	0.00000000000000000e0	0.00000000000000000e0
SAME	B0	B0_timelike_mu_0.01	1	4097	1	323.843055895	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	2	321.163290212	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	3	319.771784232	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	4	323.369782768	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	5	319.967049060	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	6	322.754454479	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_0.01	1	4097	7	323.606541372	-1.37551981420538577e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	1	322.129607030	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	2	320.008542836	4.28469486139230066e4	5.20071182789529666e3
SAME	B0	B0_timelike_mu_10000	1	4097	3	317.767878936	4.28469486139230066e4	5.20071182789529666e3
